chunk_name,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38
chunk_0,-791.4384765625,55.32752990722656,18.035966873168945,16.13556671142578,0.658501148223877,-3.158250331878662,-7.247652053833008,-8.517358779907227,-4.644283294677734,-3.8141863346099854,-1.6081875562667847,1.224413514137268,0.32316574454307556,15.61212158203125,3.4631502628326416,1.5664746761322021,1.2969999313354492,0.04990851506590843,-0.10838694870471954,-0.5185577869415283,-0.580172598361969,-0.404061496257782,-0.1747969090938568,0.060675062239170074,0.22955827414989471,0.022076206281781197,-0.6266357898712158,0.2809624671936035,0.0033127963542938232,0.06452634185552597,0.044747669249773026,0.060793690383434296,0.09509144723415375,-0.05366594344377518,-0.05227108299732208,-0.002049751579761505,0.07701537013053894,0.016668055206537247,-0.08073354512453079
chunk_1,-504.43756103515625,89.67771911621094,11.647809028625488,15.073975563049316,-12.512328147888184,-5.387381553649902,-5.67250394821167,-6.24273681640625,-3.638655424118042,-5.931243896484375,-4.628763198852539,-2.0232858657836914,-5.329290390014648,-1.3121050596237183,-1.8792672157287598,-1.2986963987350464,-0.9774013757705688,-0.6587708592414856,-0.07360221445560455,0.403283953666687,0.5162429213523865,0.490853488445282,0.379589319229126,0.02140016295015812,-0.09578009694814682,0.09113940596580505,-0.7804232835769653,-0.13735949993133545,-0.1351829320192337,-0.019137009978294373,0.025525391101837158,-0.15156519412994385,-0.153052419424057,-0.07070949673652649,-0.006278231739997864,-0.13726088404655457,-0.08076323568820953,-0.02442944049835205,-0.04133553057909012
chunk_2,-433.8641052246094,16.910358428955078,20.429784774780273,-18.394901275634766,-14.529413223266602,-6.735355377197266,-0.5864776372909546,-2.738389492034912,-10.951927185058594,1.6340017318725586,-2.146763563156128,6.989232540130615,-4.967571258544922,10.612100601196289,-5.120739459991455,0.3767046332359314,-0.8362687826156616,-0.9371496438980103,0.011517167091369629,-0.9129235148429871,-1.0316834449768066,-0.33836808800697327,0.6861801147460938,1.0675290822982788,1.9263850450515747,0.08087262511253357,-0.1290072500705719,-1.1425100564956665,0.08080367743968964,-0.05479137599468231,0.8925458788871765,0.6895692348480225,0.2432541698217392,0.08640216290950775,0.22729641199111938,-0.09361793100833893,0.031715795397758484,-0.07077568769454956,-0.13046979904174805
chunk_3,-446.4947204589844,6.808603286743164,-67.80706024169922,12.101428985595703,-17.860027313232422,-14.942964553833008,20.815757751464844,6.695867538452148,-2.794485569000244,-2.095458984375,-16.100370407104492,-10.53754711151123,-1.4215929508209229,-12.682229042053223,2.704592704772949,-2.171755790710449,-2.8084940910339355,-1.1403892040252686,-1.7792402505874634,0.589931070804596,1.5294485092163086,1.1626312732696533,1.0855880975723267,-0.10563921928405762,-0.787194013595581,-0.10660961270332336,-1.0922694206237793,-0.335756778717041,0.6905418634414673,0.4029346704483032,0.45441311597824097,0.5648565888404846,-0.04422788321971893,-0.24433183670043945,0.005819249898195267,0.11920003592967987,-0.027734801173210144,0.15668097138404846,-0.7093822956085205
chunk_4,-654.1311645507812,-12.074644088745117,-82.61296081542969,-75.26089477539062,-45.19745635986328,-28.804229736328125,4.304498195648193,26.304630279541016,37.181671142578125,24.753414154052734,-4.746081829071045,-9.141851425170898,-14.372864723205566,3.566516876220703,-0.4926876723766327,0.7052288055419922,-1.0152509212493896,-0.07234575599431992,-0.2523423135280609,0.3924635052680969,0.00837092287838459,0.25339263677597046,0.3746282160282135,-0.7857851982116699,0.7062824964523315,-0.5769234895706177,0.9910750389099121,0.5450384020805359,0.4831635057926178,0.6122673153877258,0.23938383162021637,-0.05539765954017639,0.057581499218940735,-0.17217110097408295,-0.198328897356987,-0.4302637279033661,-0.2727091908454895,-0.18525516986846924,-0.010818932205438614
chunk_5,-621.45361328125,-40.368125915527344,-70.13356018066406,-76.292724609375,-35.13441848754883,-34.442691802978516,5.289876461029053,11.203508377075195,43.576751708984375,29.625308990478516,-3.300340175628662,-7.138839244842529,-21.84885025024414,-4.028420448303223,-0.34192395210266113,1.0779497623443604,0.22688212990760803,0.415910929441452,-0.32369279861450195,-0.2680334448814392,-0.6144417524337769,0.03942124545574188,0.41268181800842285,0.7823457717895508,-0.4579029083251953,-0.14309372007846832,0.2792910933494568,1.097341775894165,0.8516875505447388,0.8106890916824341,0.3212008476257324,0.12487266212701797,-0.14406797289848328,0.12639319896697998,-0.35254305601119995,-0.2102298140525818,-0.059916622936725616,0.07143539190292358,0.17304670810699463
chunk_6,-631.5615234375,-72.23500061035156,-70.61235046386719,-56.8148193359375,-34.44904327392578,-21.24618148803711,1.8837990760803223,11.920486450195312,27.919462203979492,31.14818572998047,0.14894449710845947,-6.758723258972168,-18.962383270263672,1.8841705322265625,-2.792754650115967,-0.9862310290336609,1.5348844528198242,0.04090787470340729,0.6944048404693604,0.5314661264419556,0.10550061613321304,-0.86014324426651,-0.5781938433647156,-0.6728196144104004,0.8083738684654236,0.1324983835220337,0.06998458504676819,0.9072737097740173,0.8746100664138794,0.29068607091903687,0.0779678225517273,-0.05062025785446167,-0.16936324536800385,0.0546291209757328,-0.11929977685213089,-0.19042715430259705,-0.01562553644180298,-0.017232399433851242,0.054953426122665405
chunk_7,-686.2110595703125,-76.95972442626953,-70.61058807373047,-41.75127410888672,-29.501888275146484,-6.870175361633301,18.92725372314453,18.837932586669922,8.520647048950195,15.65506362915039,-5.686954021453857,-9.367794036865234,-12.037766456604004,-5.767777919769287,1.757307767868042,1.089646577835083,-0.5405840873718262,0.2965766191482544,0.11394953727722168,0.11987187713384628,0.10456004738807678,-0.18851608037948608,-0.5723907351493835,0.4054107666015625,-0.1606968641281128,0.10684915632009506,-0.35031208395957947,0.5610529780387878,0.1857452392578125,0.05554700642824173,0.06106039881706238,-0.03615865856409073,0.004140160977840424,-0.29526641964912415,-0.09485477954149246,-0.10932040959596634,0.036569975316524506,0.2722274363040924,0.06207984313368797
